received_on,operator,volunteer,event_type,response_date,age,sex,duration,location,location_slug,location_type,latitude,longitude,topics_list,topics_count,topic_A1,topic_A2,topic_B1,topic_B2,topic_B3,topic_B4,topic_C1,topic_C2,topic_D1,topic_D2,topic_D3,topic_E1,topic_E10,topic_E2,topic_E3,topic_E4,topic_E5,topic_E6,topic_E7,topic_E8,topic_E9,topic_F1,topic_F10,topic_F11,topic_F12,topic_F2,topic_F3,topic_F4,topic_F5,topic_F6,topic_F7,topic_F8,topic_F9,topic_G1,topic_H1,topic_H2,topic_H3
2013-11-18T11:44:26,orange,sos,CALL_ME,2013-11-18T12:31:00,25,M,1,BADIALAN 2,91093056,village,,,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-18T11:36:44,orange,sos,SMS_HOTLINE,2013-11-18T12:17:00,23,M,2,BADIALAN 1,91093001,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:00:10.028000,orange,sos,RING,2013-11-18T12:33:00,21,F,3,DJIKORONI-PARA,91094001,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:02:35.089000,orange,sos,RING,2013-11-18T12:27:00,22,M,3,GANGUEL,51091100,village,14.49,-4.19,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T09:04:05.988000,orange,sos,RING,2013-11-18T14:44:00,26,F,3,DJIKORONI-PARA,91094001,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T09:10:02.162000,orange,sos,RING,2013-11-18T12:48:00,38,F,3,QUARTIER MALI,91095496,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T09:23:05.687000,orange,sos,RING,2013-11-18T12:54:00,33,M,1,SEBENINKORO,91094667,village,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-18T10:57:12,orange,sos,CALL_ME,2013-11-18T12:57:00,23,F,1,ZONE INDUSTRIELLE + BOUGOUBA,91092901,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-18T10:12:33.409000,orange,sos,RING,2013-11-18T10:12:00,25,M,2,NOMADES,71091892,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:17:57.628000,orange,sos,RING,2013-11-18T12:17:00,17,F,2,N'TOMINKOROBOUGOU,91093661,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:39:43,orange,sos,CALL_ME,2013-11-18T14:05:00,22,M,1,DANSEGUE,37073497,village,12.39,-4.94,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T09:53:53.930000,orange,sos,RING,2013-11-18T14:35:00,36,M,3,HAMDALAYE,35091397,village,12.39,-5.47,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:41:48.928000,orange,sos,RING,2013-11-18T14:08:00,18,F,1,DJENNE,54091181,village,13.91,-4.56,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:54:56.568000,orange,sos,RING,2013-11-18T14:10:00,23,F,1,NIAMAKORO,91096496,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T10:18:08.043000,orange,sos,RING,2013-11-18T13:03:00,39,F,1,QUARTIER COMMERCIAL,41091661,village,13.45,-6.27,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-18T12:58:28.663000,orange,sos,RING,2013-11-18T14:13:00,20,F,1,BANCONI,91091001,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T12:58:38,orange,sos,CALL_ME,2013-11-18T14:16:00,26,M,1,SANGAREBOUGOU,25061001,village,12.68,-7.93,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:58:41,orange,sos,CALL_ME,2013-11-18T12:58:00,20,M,1,KALABANCOURA,91095397,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-18T12:58:48.969000,orange,sos,RING,2013-11-18T14:21:00,21,F,1,KALABANCOURA,91095397,village,,,E6,1,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
2013-11-17T21:33:21,malitel,sos,RING,2013-11-17T14:45:00,21,F,1,MEDINA-COURA,91092451,village,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-18T12:58:50,orange,sos,CALL_ME,2013-11-18T14:24:00,12,F,1,KALABANCOURA,91095397,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T08:27:34.598000,malitel,sos,RING,2013-11-18T14:47:00,33,F,1,SEBENINKORO,91094667,village,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-17T20:39:59,orange,sos,SMS_HOTLINE,2013-11-17T13:06:00,13,F,1,BADIALAN 1,91093001,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-18T12:58:55,orange,sos,SMS_HOTLINE,2013-11-18T14:27:00,30,M,3,SADIOLA-NETEKO,11049694,village,13.89,-11.69,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T21:55:14,orange,sos,SMS_HOTLINE,2013-11-17T01:30:00,22,F,1,SEBENINKORO,91094667,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:58:57,orange,sos,CALL_ME,2013-11-18T14:32:00,30,M,1,INHADANE,81091511,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:59:12,orange,sos,CALL_ME,2013-11-18T14:35:00,24,F,1,KALABANCOURA,91095397,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:59:13,orange,sos,CALL_ME,2013-11-18T14:37:00,19,M,2,SIKORONI (MEKIN SICORO),91091778,village,,,"A1, B1",2,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:45:40,orange,sos,CALL_ME,2013-11-18T11:43:00,18,F,1,BAMAKO,90000000,region,,,"A1, E1",2,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T13:57:47,orange,sos,CALL_ME,2013-11-18T14:42:00,24,M,4,YIRIMADJO,91096892,village,,,"E1, E8",2,,,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-18T14:06:05.548000,orange,sos,RING,2013-11-18T14:47:00,20,F,1,BAMAKO-COURA,91093166,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:45:49,orange,sos,CALL_ME,2013-11-18T19:45:00,24,F,2,PELENGANA,41091551,village,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-18T14:13:39,orange,sos,CALL_ME,2013-11-18T14:45:00,20,M,1,FALADIE,91096199,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-18T11:41:58,orange,sos,CALL_ME,2013-11-18T11:41:00,,U,1,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-17T19:46:18,orange,sos,SMS_HOTLINE,2013-11-18T13:12:00,16,F,1,KATI-KORO,25091271,village,12.74,-8.07,"A1, A2",2,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T11:44:33,orange,sos,CALL_ME,2013-11-18T11:44:00,,U,0,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-18T13:01:33,orange,sos,SMS_HOTLINE,2013-11-18T13:01:00,18,M,3,KALABANCOURA,91095397,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T14:25:00,orange,sos,CALL_ME,2013-11-18T14:56:00,33,F,3,KALABANCOURA,91095397,village,,,F8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
2013-11-18T13:00:30,orange,sos,CALL_ME,2013-11-18T15:01:00,22,M,2,BADALABOUGOU,91095100,village,,,F8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
2013-11-18T12:59:19,orange,sos,CALL_ME,2013-11-18T14:16:00,50,F,1,BACO-DJIKORONI,91095001,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:59:22,orange,sos,CALL_ME,2013-11-18T14:21:00,119,F,3,YIRIMADJO,91096892,village,,,E2,1,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:59:27,orange,sos,CALL_ME,2013-11-18T14:26:00,22,F,2,FLABOUGOU-DAOUDABOUGOU,91095199,village,,,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-18T12:59:32.527000,orange,sos,RING,2013-11-18T14:30:00,21,F,2,BANCONI,91091001,village,,,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-18T12:59:33,orange,sos,CALL_ME,2013-11-18T14:33:00,28,M,2,HIPPODROME,91092361,village,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-18T12:59:50,orange,sos,CALL_ME,2013-11-18T14:37:00,27,M,1,SOKORODJI,91096793,village,,,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:59:55,orange,sos,CALL_ME,2013-11-18T14:41:00,25,M,2,NIAMAKORO,91096496,village,,,B1,1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:59:56.772000,orange,sos,RING,2013-11-18T14:47:00,18,F,1,LAFIABOUGOU,91094445,village,,,E3,1,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T13:00:01,orange,sos,CALL_ME,2013-11-18T14:47:00,33,M,3,YIRIMADJO,91096892,village,,,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-11-18T13:00:01.473000,orange,sos,RING,2013-11-18T15:15:00,26,F,2,HIPPODROME,91092361,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T13:00:10,orange,sos,CALL_ME,2013-11-18T15:00:00,26,M,1,TOROKOROBOUGOU,91095892,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T13:00:18,orange,sos,CALL_ME,2013-11-18T15:05:00,18,M,1,BANANKABOUGOU,91096001,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T13:00:21,orange,sos,CALL_ME,2013-11-18T15:20:00,21,F,1,MAGNAMBOUGOU,91096298,village,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-18T13:00:28,orange,sos,CALL_ME,2013-11-18T15:09:00,23,F,1,KALABANCORO,25029250,village,12.57,-8.03,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T15:01:08,orange,sos,SMS_HOTLINE,2013-11-18T16:04:00,25,M,1,KALABANCOURA,91095397,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T15:02:40.108000,orange,sos,CALL_ME,2013-11-18T15:27:00,35,M,2,BADIALAN 2,91093056,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T15:04:15.871000,orange,sos,RING,2013-11-18T15:32:00,27,F,2,HIPPODROME,91092361,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T15:47:43,orange,sos,CALL_ME,2013-11-18T16:06:00,31,M,1,MAGNAMBOUGOU,91096298,village,,,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-18T15:49:50.753000,orange,sos,RING,2013-11-18T15:59:00,43,M,1,MAGNAMBOUGOU,91096298,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:34:47.140000,orange,sos,RING,2013-11-18T12:34:00,,U,0,,,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-11-17T17:57:46.920000,orange,sos,RING,2013-11-17T17:57:00,23,F,2,ILOKANE SAMIT,71001495,village,,,B1,1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:27:46,orange,sos,SMS_HOTLINE,2013-11-17T15:27:00,43,F,3,SASSADI,52013569,village,14.31,-3.57,B3,1,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:46:59,orange,sos,SMS_HOTLINE,2013-11-17T13:46:00,33,F,6,FATIANA,23046356,village,12.66,-6.54,"A1, B1",2,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:47:49,orange,sos,CALL_ME,2013-11-17T11:47:00,12,F,4,IDRA GAGANE,74023001,village,,,"A2, B3",2,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:48:33,orange,sos,CALL_ME,2013-11-17T16:54:00,34,F,5,MOUBIKI,16049436,village,14.84,-8.85,"B2, B3",2,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T20:13:08,orange,sos,SMS_HOTLINE,2013-11-16T11:13:00,83,M,6,BAGADADJI,91092001,village,,,"B1, E5",2,,,true,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:50:42.464000,orange,sos,RING,2013-11-18T14:50:00,32,F,2,NIANZEDOUGOU,33019390,village,10.72,-5.96,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:52:30.066000,orange,sos,RING,2013-11-18T12:52:00,43,F,4,BANCONI,91091001,village,,,"A2, D2",2,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:54:13.230000,orange,sos,RING,2013-11-17T11:54:00,54,M,5,KOMOUROUNI,15051559,village,14.0,-9.99,"A2, B3",2,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:45:13,orange,sos,SMS_HOTLINE,2013-11-18T12:45:00,35,F,2,LASSA,91094556,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:45:34,orange,sos,CALL_ME,2013-11-18T15:45:00,31,M,2,TIENABOUGOU,42001760,village,13.19,-6.81,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T20:10:51,orange,sos,SMS_HOTLINE,2013-11-17T13:10:00,24,F,5,BANCONI,91091001,village,,,"B1, B2, B3",3,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:46:18,orange,sos,CALL_ME,2013-11-18T19:46:00,22,M,6,KOUNGODIAN,11049998,village,14.2,-11.71,"F2, H1",2,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,
2013-11-17T19:46:56,orange,sos,SMS_HOTLINE,2013-11-18T19:46:00,21,F,2,KOLOTIGUEBOUGOU,21023463,village,13.14,-7.66,D1,1,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T20:21:59.459000,orange,sos,RING,2013-11-18T20:21:00,43,M,4,DIARRAH-MADINA,13001124,village,14.98,-9.32,"B2, H3",2,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-17T19:59:49,orange,sos,CALL_ME,2013-11-18T19:59:00,67,M,5,KERSIGNANE,11031361,village,14.47,-11.36,"A2, B2, B3",3,,true,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:58:56,orange,sos,SMS_HOTLINE,2013-11-18T17:58:00,23,F,6,NADIASSO,35029500,village,12.58,-5.17,"B1, B2, B3",3,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T20:02:56,orange,sos,CALL_ME,2013-11-18T17:02:00,54,M,6,MADOUBOUGOU,32019524,village,11.77,-6.96,"A1, E2, F10",3,true,,,,,,,,,,,,,true,,,,,,,,,true,,,,,,,,,,,,,,
2013-11-17T21:01:42.405000,orange,sos,RING,2013-11-17T14:01:00,54,M,4,KAYES,10000000,region,,,"A1, A2",2,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T20:08:38,orange,sos,CALL_ME,2013-11-17T16:08:00,33,F,2,BER,61015000,commune,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T20:16:24,orange,sos,CALL_ME,2013-11-17T17:16:00,22,M,5,ABDOULAYEBOUGOU,32046432,village,12.18,-7.08,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-17T20:29:38.946000,orange,sos,RING,2013-11-17T17:29:00,62,M,4,BALAABOUGOU,21023461,village,13.07,-7.67,D2,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T19:59:03,orange,sos,CALL_ME,2013-11-18T16:59:00,23,F,1,KOLOTIGUEBOUGOU,21023463,village,13.14,-7.66,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T20:00:12,orange,sos,CALL_ME,2013-11-17T13:00:00,33,F,5,NAGARA,11052333,village,15.37,-11.61,"E1, E2",2,,,,,,,,,,,,true,,true,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T21:26:25.550000,malitel,sos,RING,2013-11-17T11:26:00,65,M,6,NEGUEPIE,34015761,village,10.67,-6.76,"B1, B2, B3",3,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17T22:31:19,orange,sos,RING,2013-11-18T13:31:00,,U,4,,,,,,"A2, B2",2,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T09:46:04.546000,malitel,sos,RING,2013-11-18T09:46:00,66,M,4,SIKASSO,30000000,region,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T10:06:04.881000,malitel,sos,RING,2013-11-18T10:06:00,18,F,1,KOBADA BANLIEU,11037559,village,14.33,-11.49,B1,1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19T08:04:41,orange,sos,SMS_HOTLINE,2013-11-19T09:05:00,30,F,2,BANANKABOUGOU,91096001,village,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-19T08:13:09,orange,sos,CALL_ME,2013-11-19T08:13:00,21,F,2,SANGAREBOUGOU,25061001,village,12.68,-7.93,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-19T08:21:18,orange,sos,CALL_ME,2013-11-19T08:21:00,,U,0,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-19T08:22:45.819000,orange,sos,RING,2013-11-19T08:22:00,,U,0,,,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-11-18T20:33:12.120000,orange,sos,RING,2013-11-19T09:44:00,23,M,2,HORS DU MALI,99999999,region,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T21:18:44,orange,sos,CALL_ME,2013-11-19T09:49:00,21,M,1,COMMUNE DE KITA,15091000,commune,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-18T21:19:28,orange,sos,CALL_ME,2013-11-19T09:10:00,26,F,1,COMMUNE DE TOMBOUCTOU,61091000,commune,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19T08:32:59.004000,orange,sos,RING,2013-11-19T09:12:00,18,F,3,KOUSSANE,11034386,village,14.88,-11.24,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T21:17:53.852000,orange,sos,RING,2013-11-19T09:38:00,,M,1,1E QUARTIER (CM),71091001,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-18T19:21:17,orange,sos,CALL_ME,2013-11-18T19:03:00,35,M,3,ZEGUERE,33019261,village,10.67,-6.11,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-18T21:19:32,orange,sos,CALL_ME,2013-11-19T09:52:00,18,M,1,SAME,91093881,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-18T21:16:46,orange,sos,CALL_ME,2013-11-19T09:21:00,20,M,47,KALABANCORO,25029250,village,12.57,-8.03,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T21:21:29,orange,sos,CALL_ME,2013-11-19T09:16:00,33,M,2,GOUNDAM-VILLE,63091001,village,16.42,-3.66,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T21:21:59,orange,sos,CALL_ME,2013-11-19T09:56:00,32,F,1,SEBENINKORO,91094667,village,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-18T21:26:35,orange,sos,CALL_ME,2013-11-19T09:23:00,23,M,1,SABALIBOUGOU,91095694,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-18T21:17:07,orange,sos,CALL_ME,2013-11-19T09:24:00,18,M,2,MISSIRA,46091471,village,13.31,-4.9,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T21:39:45,orange,sos,CALL_ME,2013-11-19T09:26:00,29,F,2,BANANKABOUGOU,91096001,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T21:17:07,orange,sos,CALL_ME,2013-11-18T09:18:00,26,M,5,FLABOUGOU-DAOUDABOUGOU,91095199,village,,,"A2, E9",2,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T22:18:04,orange,sos,CALL_ME,2013-11-19T09:45:00,18,M,2,SANKORE,61091745,village,16.78,-3.01,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-18T21:17:11,orange,sos,CALL_ME,2013-11-18T21:17:00,25,F,1,MISSIRA,91092541,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T23:12:44,orange,sos,SMS_HOTLINE,2013-11-19T09:33:00,20,F,2,DIRE,62091250,village,16.27,-3.39,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T12:59:25,orange,sos,CALL_ME,2013-11-19T09:29:00,22,M,1,BAMAKO-COURA BOLIBANA EX-BASE,91093221,village,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-11-18T17:03:59.950000,orange,sos,RING,2013-11-18T09:54:00,22,M,1,KALABANCOURA,91095397,village,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-18T23:53:57,orange,sos,CALL_ME,2013-11-19T09:39:00,30,M,2,LERE,65045000,commune,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T21:17:50,orange,sos,CALL_ME,2013-11-19T09:32:00,32,M,1,NATIEN,31091999,village,11.31,-5.67,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19T07:43:55.609000,orange,sos,RING,2013-11-19T09:37:00,35,M,1,FOUROU,33019000,commune,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T21:16:25.302000,orange,sos,RING,2013-11-19T09:57:00,22,M,2,KALABANCOURA,91095397,village,,,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-11-18T13:45:12.234000,malitel,sos,RING,2013-11-19T09:53:00,19,F,1,DIELIBOUGOU,91091223,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T17:55:52.241000,orange,sos,RING,2013-11-18T09:12:00,37,F,2,FALADIE,91096199,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T21:24:28.719000,malitel,sos,RING,2013-11-19T09:24:00,30,M,2,YIRIMADJO,91096892,village,,,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T21:40:42.629000,malitel,sos,RING,2013-11-19T09:27:00,37,F,2,TENENKOU,57091001,village,14.45,-4.92,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-11-18T19:02:07.219000,orange,sos,RING,2013-11-18T09:58:00,41,F,3,BADALABOUGOU,91095100,village,,,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-11-18T19:44:44.184000,orange,sos,RING,2013-11-19T09:57:00,26,M,2,BANIKANE,65001185,village,16.04,-3.6,"A2, H1",2,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-18T21:11:26.249000,orange,sos,RING,2013-11-19T09:54:00,36,F,1,MAGNAMBOUGOU,91096298,village,,,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-11-18T21:16:25,orange,sos,CALL_ME,2013-11-19T09:16:00,23,M,58,MEDINA-COURA,91092451,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19T08:50:15.849000,orange,sos,RING,2013-11-19T10:48:00,24,M,2,MEDINA-COURA,91092451,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T19:44:18,orange,sos,CALL_ME,2013-11-19T10:53:00,29,M,2,KOROFINA NORD,91091556,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18T19:44:24,orange,sos,CALL_ME,2013-11-19T11:18:00,27,M,3,KALABANCORO,25029250,village,12.57,-8.03,E8,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
2013-11-18T19:45:15.885000,orange,sos,RING,2013-11-19T09:29:00,28,M,3,HORS DU MALI,99999999,region,,,"A1, H1",2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
